Although court jaane mein inka fayda hai. Chaar hearings mein baat saaf ho jayegi ki ye kya deserve karti hain aur inko is company se kya milna chahiye. | STD
Bachao | STD
Arey, lassi nahin pilayee? Kamaal hai. | DEL
Haan, ye baat to sahi hai. Koi Punjab aaya hai aur lassi nahin mili. | DEL
Main laati hoon. | STD
Arey kya? Kya kar rahe ho bhai? | STD
Aapne hamaari behen ko bachaya hai. Hum itna nahin kar sakte aapke liye? | STD
Yaar ghalati ho gayee maine teri behen ko bachaya, maaf kar de, aage se kisi ki behen ke saath aisa nahin karoonga. | STD
Aap chalo main aapke liye kuch raat ke kapde laata hoon. | STD
Aa jao ji. | STD
O god Yaar Amrik main to mar jaoonga aise | STD
Arey kuch nahin hota | STD
Tu dekh guest room khula hai? | STD
Kya hua? | STD
Panga ho gaya yaar. | DEL
Kya? | STD
Maine bataya tha na yahan Anshuman ke baare mein koi nahin jaanta? Mummy mujhe baat karne ko le gaye aur | STD
Kya kar rahi hai? | STD
Achcha hua tu aa gayee. Aditya, ye meri behen hai Roop. Roop, ye Aditya hai. Tujhe iske saath bhaag ke shaadi karni hai. | STD
Geet, ek second soch liya kar bolne se pehle. Aur andar kya kar rahi thi tu? | STD
Oh ho possessive Abhi se jalan hone lagi? Ghabra mat, hum vo nahin kar rahe the. Ye jo hai na, one-woman-man hai. Faithful rahega tere saath. | DEL
Room khula hai. | STD
To le jao. Yahan kyon khada kar rakha hai? Jao. Aur suno. | STD
Tu udhar dekh, secret hai. | STD
Kal subah ekdum jaldi uthna. Ghar ke peeche ek ped hai, uske neeche milenge. | STD
Par kyon? | STD
Bye Good night. | STD
Vaari javaan Soniyon. Ajj tvaada rang-tang kinna kmaal da hai. | DEL
Hune tu vekhyai nai ae kuch. Agge agge tu dekh mere rang. | DEL
Hain. Ae te kmaal hai. Tu ta vadi changi punjaabi bolda ae. | DEL
Ae vi mera ik rang aae. | DEL
Tu kithhe sikkhi inni vadiya Punjabi bolni? | DEL
Meri mother Punjabi thi. | STD
Arey haan. To tum Punjaabi mein baat kyon nahin karte ho? | STD
Aise hi. | STD
Karni chahiye, pata hai. | STD
Yehi chit-chat karne ke liye tumne mujhe paanch baje uthaya hai? | STD
Arey nahin. Bada panga ho gaya hai. | DEL
Kya? | STD
Manjeet aa raha hai. | STD
Ab ye saala Manjeet kaun hai? | DEL
Manjeet Khosla. Kuch saal pehle vo log Patiale shift kar gaye the. Mere dadaji aur baaki logon ne Manjeet se meri shaadi fix kar dee hai aur vo log aaj aa rahe hain mujhe dekhne. | STD
Hold on. Tumse nahin poocha jayega? Aise hi shaadi ho jayegi? | STD
Actually, kahaani mein twist hai. | STD
Shuroo karo... | STD
Ye jo Khosla hain, hamaare bade puraane family friends hain. Manjeet aur main bachpan se saath rahe hain. Sab kehte the ki ye dono bade honge to inki shaadi kara denge. Mujhe bada mazaa aata tha ye soch kar ki meri shaadi hogi Manjeet ke saath. Ghar-ghar khelne mein main kabhi Roop ko Manjeet ki wife nahin banne deti thi. Aath saal ki umar mein Manjeet aur main haath pakad kar is ped ke neech khade hote the ke ji us khet ke pare hum apna ghar banaenge. Phir main badi ho gayee, aur is Manjeet episode ko as a joke lene lagi. Par kal mujhe pata chala ki mere parents to bade hue hi nahin. Vo serious hain. Sab serious hain. Aur meri band baj gayee. | DEL
To ab? | STD
Main to bhaag rahi hoon. | STD
Arey yaar tu chhootte hi bhaag jaane ki baat karti hai. Aisa sochna bhi mat. Bahut hi ghatiya cheez hai ye bhaag jaana. Hazaar tereh ke risk hote hain ismein, aur problems hoti hai. | DEL
Aur koi option nahin hai. | STD
Hazaar option hain. | STD
Jaise? | STD
Jaise Apne parents ko kya naam hai Anshuman ke baare mein bata do. | STD
Vo kabhi nahin maanenge. Ulta emotional blackmail se mujhe yahan phansa lenge. Bad option. | STD
Agar tum Anshuman ke liye apne parents to nahin mana sakti to bhool jao Anshuman ko. | STD
Shaadi hi mat karo, kisi se bhi. | STD
Manjeet se Roop ki shaadi karva do. | STD
Court mein saabit kar do ki Manjeet impotent hai. | STD
Vo impotent nahin hai. Next. | STD
Tumhein kaise pata? Ek minute. Manjeet impotent nahin hai, tumhein kaise pata? | STD
Vo to pata chal jaata hai. | DEL
Pata chal jaata hai? Kahin tumne uske saath? | STD
Tumne dekha kisi ke saath? | STD
Kisi ne bataya ki Manjeet? | STD
Manjeet ne khud bataya ki usne kisi ke saath? | STD
Ulloo, sab ke sab. Dekho kitna khush ho rahe hain. Inhein kya pata ki main to bhaagne waali hoon bahut tez. | STD
Sun, zyaada sat mat mujhse. Ye log ghalat samjhenge. | DEL
To? Mujhe kaun si yahan shaadi karni hai? | STD
Aur ye saare pehelwaan jo mujhe patak ke maarenge? | STD
Thoda bardaasht kar lena mere liye Jaaneman. | HUM
Kurta kurta chhod, kya kar rahi hai? | DEL
Ye idea achcha ho sakta hai is shaadi ko rokne ke liye. This is the right option. | STD
Tu mujhse door reh, samjhi? | STD
How are you ji? | DEL
Haan, Jaspreet ki shaadi ke baad. | STD
Haanji. Aur Bombay ke kya haal-chaal? | DEL
Aap sab bhi baat kar sakte ho ji. Koi punishment nahin hai. | DEL
Ji. | DEL
Bauji bula rahe hain. | STD
Haan bhai, suno. Inse mila doon. Ye Aditya hai. Sangeetkar hai. | STD
Sab ke naam to yaad nahin rahenge, ye Manjeet hai. | STD
Aaiye baithiye. | STD
Nahin, tum baitho yaar. | STD
Ye bahut hi achche singer hain. | STD
Achcha ji. | DEL
Is happy occasion mein inhein gaana nahin gaana chahiye? | DEL
Haanji zaroor, bilkul. | HUM
Nahin, ye mazaak kar rahi hai. | STD
Nahin nahin, serious hoon main. Hans rahi hoon kya, dekho | STD
Ladies and gentlemen. Bambai se aaya mera dost, Aditya, ek Geet pesh karne waale hai. | STD
Arey chachaji please | STD
To please zara shaanti, silence | STD
Arey dekhiye | STD
Everyone settle down ji. | DEL
Puttar, ab to tu gaa hi de. Hum bhi dekhen Bambai waalon mein kitna dum hai. sakte hain. | DEL
Ji | DEL
Okay, silence. | STD
Baith jao ji, baith jao. Aaraam se. | DEL
Haanji. | DEL
Aap log aise kyon dekh rahe ho, main nervous ho jaoonga. | STD
Haan bhai, sab idhar udhar dekho, idhar udhar. | STD
Main shuroo karta hoon. Aap log bhi join karna. | STD
O koi nahin, join karenge hum to Punjabi hain humein to mauka chahiye | DEL
Haanji, chalo, start. | DEL
Apna main kaam to spare parts ka hai, magar abhi tayaji ko tender mila hai. To hum log ek nayee foundry daal rahe hain, metal strip ki. | DEL
Achcha Hmm. | STD
Ek minute, haan? | STD
Tu yahan hai? Papa bula rahe hain. | STD
Oh ho | STD
Ab kya karne waali hai? | STD
Vo aa raha hai? | STD
Kaun? | STD
Manjeet | STD
Haan. | STD
Idhar dekh raha hai? | STD
Haan. Peeche hat. | STD
Dekha usne? | STD
Ye sab natak chal raha hai. | STD
Suno Manjeet. Jo tum samajh rahe ho vaisa bilkul nahin hai. Ye jaan ke aisa kar rahi thi. Poocho is se. | STD
Haan haan, ye theek bol raha hai Manjeet. Aa Hamaare beech mein kuch bhi aisa-vaisa nahin hai kasam se hum to sirf by-the-way friends hain. | STD
Batao ise Aditya. Bombay mein bhi to kuch nahin hua tha hamaare beech. Nothing. Tell him. | STD
Papa to bol rahe hain nahin bulaya mujhe. | STD
Jhoot bolte hain. Aa main poochti hoon. | STD
Listen, brother. Tumhein ghalatfehmi hui hai. | HUM
Believe me, Geet aur mere beech kuch bhi nahin hai. Bombay mein hum ek doosre ko jaante bhi nahin the. Abhi jo tumne dekha, vo ek drama tha. | STD
Ho sakta hai main bade sheher waalon ki tarah smart nahin hoon, magar aankein hain mere paas. Dekh sakta hoon main. | STD
Tumhein dikhaane ke liye hi usne ye sab kiya. | STD
Kyon? | STD
Kyonki vo | STD
Bataiye. Ye sab kyon dikhana chahegi vo mujhe? | STD
Tumhein us hi se poochna chahiye. Tum dono bachpan ke dost ho. Baat kar loge to sab clear | STD
Shh Chillana mat. | STD
Shh | STD
Yahan kya kar rahi ho? | STD
Congratulations. Tumne saara kaam kharaab kar diya. Maine itna achcha scene set kiya. Manjeet ab tak vapas Patiala pahunch gaya hota. Magar kehta hai mujhse baat karega. Akele mein. Tumne zaroor kuch kaha hoga. To main to ja rahi hoon. | STD
Kahan ja rahi ho? | STD
Kahan matlab? Main bhaag rahi hoon. | STD
Geet kabhi aisa mat karna. | STD
Main aisa kar rahi hoon. Saara kuch planned hai. Tumhein bye bolne aayi hoon. | STD
Tum abhi bhaag rahi ho? As in abhi abhi? | STD
Haan. Tum yahan rehna kuch din, araam se, phir vaapas Bombay jaana, okay? Aditya Ek minute ek minute. Tum bhaag jaogi, aur main yahan rahoonga? | STD
To? | STD
To kal Manjeet apna munh khol dega, aur ye log jinko pehle se hi shak hai ki tera-mera scene chal raha hai ye apni bhaison ke saath baandh denge mujhe. | STD
Great. To tum bhi chalo mere saath. | STD
Saath gaye to inka shak yakeen mein badal jayega, sochenge tum aur main bhaag gaye hain. | STD
So big deal. Taenu ki fark paendae? | DEL
Correct. Maenu ki fark paendae. | DEL
Chalo | STD
Roop ko bata diya hai kya? | STD
Kyon? | STD
O teri bhaag. | DEL
Geet | STD
Geet, kya kar rahi hai? | STD
Main do din mein vaapas aa jaoongi Roop. Main tujhe kal phone karoongi. Aur tujhe meri kasam, kisi se kuch kehna mat. | STD
Papa, chachaji, Geet bhaag rahi hai. Utho sab log. Vikram, Satpal | STD
Chalo, jaldi karo. | STD
Plan kya hai? | STD
Kayee options hain. | STD
Ya to hum railway station ja sakte hain, ya bus stand. | STD
Aur vahan pahunchenge kaise? | STD
Let us see. Main road se autorickshaw mil sakta hai. | STD
Unbelievable. | STD
Arey chalo | STD
Ye tumhara plan hai? Shayad main road se rickshaw milega? Tumhein zara bhi akal hai ki nahin? | STD
Mujhe maloom tha kya ki Roop humein dekh legi? Ab ruke kyon hain, chalo | STD
Ruko. | STD
Kya dekh rahe ho, chalo bhaago. | STD
Udhar nahin idhar. | STD
Main vaapas nahin jaane waali. | STD
Dekh tu bahut rayta phaela chuki hai, ab main jaisa keh raha hoon, vaisa kar. | STD
Par vapas kyon ja rahe hain? | STD
Arey, magar | STD
Main road ko bhaag rahe the. | STD
Yahan staircase hai, chat par jaane ke liye. | STD
Chhat par kyon? | STD
Tu bataegi kahan hai? | STD
Vikram jeep nikaal. Garage khol garage. | STD
Dikhe kya? | STD
Jayenge kahan? | STD
Kahan dekha tha toone? | STD
Kya hua? Haan? Kya hua? | STD
Mujhe maloom tha. Kameene ko pehchaan liya tha maine. | STD
Mera wallet laana. | STD
Ek jhalak mein pata chal gaya tha ki dono ke beech kya chal raha hai. Par tum log meri baat kahan sunte ho? | STD
Hum yahan kar kya rahe hain? | STD
Sh | STD
Then turns and kneels to the ground. | STD
Aditya Roop ne humein dekha road par bhaagte hue. Ye jeep aur motorcycle se humein aaraam se pakad lete. Abhi ye aur logon ko inform karenge, har jagah khojenge magar ghar ke andar nahin khojenge. | STD
Hmm | STD
To hum yahan wait karenge. Aur sahi time par peeche ke gate se nikal kar doosri side waali taxi stand chale jayenge. | STD
Photo waali ke saath bhaagne ki planning bhi kee thi? | STD
Kaise? Vo aisa kaise kar sakti hai? | STD
Har baat bata deti thi ye baat kyon chipaya | STD
Ye sab us kameene ka kaam hai Aditya saala makkar. Usi ne Geet ka dimagh ganda kiya hai. | STD
Ae ji Zara samhaal kar Zyada ghussa mat karo Ji dekho | DEL
Hamaare saath aa ke raha, saath roti khayee uski to main Vo mil jay ek baar, zinda nahin chhodna hai use | STD
Haan, maar daalenge. | STD
Kahan mil raha hai vo tumhara boyfriend? | STD
Manali mein. | STD
Vo tumhein lene Bhatinda nahin aa raha hai? | STD
Actually us se baat nahin ho payee hai. | STD
Please, no Please don’t tell me ki us saale ko maloom hi nahin hai ki tum apne ghar se bhaag rahi ho. | STD
Geet Kya kar rahi ho? Kyon apni zindagi se khel rahi ho tum? | STD
Kyonki ye mera favourite game hai zindagi. Tumhaara favourite kya hai? Badminton, football? Main jaanti hoon car racing, nahin? | STD
God. Mujhe lagta tha meri zindagi mein bahut problems hain. Ab is problem se kaise nikloon main? | STD
Bade selfish ho. Sirf apne baare mein soch rahe ho. Aur main? | STD
Tum kya? Ye tumhaari zindagi hai, tumhaara plan hai, tum bhaag ke shaadi kar rahi ho, main kya kar rahi hoon yahan par? Ladki bhagaane ka saara risk mere sar pe hai, log qatal karne ke liye mujhe dhoondh rahe hain, aur mujhe ladki bhi nahin mil rahi? | STD
Maine kaha tha na Roop ke saath bhaag jao. | STD
He looks at her. She is smiling mischievously. | STD
Bahut mazaa aa raha hai na? Haan? | STD
Nahin mile. Chacha railway station gaye hain. Poochne kaha hai ki police ko bataana hai? | STD
Nahin ji, police ko nahin batana hai. | DEL
Amrik Main papa ko bol doongi. Kal school hai na, chalo sone. | STD
Theek hai tayaji. Main bus stand ja kar check karta hoon. | DEL
Ye mera mobile le ja. | DEL
Ghabrao mat Aditya. Sab theek ho jayega. Tum dekhna. | STD
Tum mujhe console kar rahi ho? Main ek flight loonga aur is sab se bahut door chala jaoonga, tumhaara kya hoga? Jis tereh se tum apni life ko handle kar rahi ho, Geet, tum bahut bade problem mein pahns sakti ho. Do you realize that? Sirf hansi, khel tamasha nahin hoti yaar life. Life mein serious hona hota hai. | STD
Tum to life mein bahut serious the Aditya. Kya fayda hua? Bahut bade problem to tum bhi pahns gaye na? | STD
Aage kya hone waala hai, uspar kisi ka control to hai nahin. To aise mein main vohi karti hoon jo mera dil kehta hai. Kal ko main kisi aur ko blame nahin karna chahti ki ji tumhaari vajah se meri life kharaab ho gayee. Meri life jo bhi hogi, mujhe pata hoga ki meri vajah se aisi hai. To I’ll be happy. | STD
Funda zyada ho gaya? | STD
Ye jo waqt hai na jo hum abhi kaat rahe hain, yahan? Ye bahut achcha time hai. Dekhna, aage chal kar hum is waqt ko yaad karenge, aur hansenge. | STD
Main bahut jaldi vaapas aa jaoongi. Shaadi ka sign karte hi main Anshuman ke saath yahan aakar inke pairon pe gir jaoongi. Daantenge, taane maarenge phir maan jayenge. | STD
Chalo | STD
Sach batao. Kya main theek kar rahi hoon? | STD
Nahin. Tum theek nahin kar rahi ho. | STD
Par tum hi ne kaha tha jab koi pyaar mein hota hai to sahi-ghalat nahin hota. All is fair. Aur aaj agar main apni ma ko samajh sakta hoon, to ghabrao mat, kal tumhaare parents bhi tumhein samajh jayenge. | STD
Vo dekho, Anshuman Anshuman Udhar dekh raha hai. Chalo She turns to Aditya in full glee. He is looking straight at her. | STD
Bye. | STD
Kya? | STD
Hamesha aisi rehna. | STD
Arey us se mil to lo. | STD
Geet. | STD
Aap log mil kar mujhe peetne waale ho kya? | STD
Kyonki kaam maine pitne waala hi kiya hai. Main jaanta hoon ki aap mein se har aadmi mujhse ghussa hai. Aap soch rahe hain ki main achanak kahan chala gaya tha. Aapko javaab dene ke liye Raghav aur maine ek bahut achchi kahaani banayi hai, absolutely convincing, magar aap logon ko dekh kar mujhe lagta hai ki main sach hi bol doon. | STD
Main bhaag gaya tha Bina plan kiye main is office se, is sheher se chala gaya. Us waqt mujhe ye nahin pata tha ki kahan ja raha hoon, sirf ye maloom tha ki kya peeche chhod raha hoon dad ki death ke baad company ke problems, meri mother ki legal notices, loans, girta hua stock mere kuch personal issues Mere dimagh ne kaam karna band kar diya aur bina soche, bina kisi ko bole, main yahan se nikal gaya, chalta raha aur in short, main bhaag gaya. | STD
Aur ye kuch din jo main baahar raha hoon is duniya se door, anjaan logon mein ismien maine seekh liya ki zindagi utni hi mushkil hoti hai jitni aap usey banaate ho. To main vaapas aa gaya hoon, zindagi ko aasaan banaane apne liye, aur aapke liye. Mujhe ab bhi nahin pata hai ki main kaun se methods use karoonga, magar ye pata hai ki ek maheene ke andar is company ki saari problems ko attack kar ke khatam kar doonga chahe mujhe kisi bhi extent tak jaana pade. Is waqt mujhe aap ka saath chahiye, aur mera vaada hai, ki jab tak main zinda hoon main aapke saath hoon. Aap mein se har ek ke saath khada hoon. Aap sab mere dad ko pyaar karte the. Vo hain kaheen par, dekh rahe hain humein. Unko dikha dete hain ki hum unki company ko vahan le jayenge jahan vo khud bhi soch nahin sakte the. | STD
Ab main unse milne ko taiyyar hoon. | STD
Mrs Khanna does not want to entertain any settlement at this stage. She is here only to honour the request for this meeting. Unka khayal hai ki Mr Aditya Kashyap ne bahut hi inappropriate tareeke se behave kiya hai. Humne faisla kar liya hai ki is company par Mrs Khanna ke claims ka faisla ab court mein hi hoga. | STD
Ji? | STD
Ye hai claim, right? Aapki client ne mere father ke saath apni saari zindagi is company ko banaane mein laga dee. Dono ne saath mein naukri chhodi, saath mein ek kamre ka office liya tha, aur saath kaam kar ke itna bada empire banaya. Iske harjaane mein (showing paper) kya ye paanch item ka claim kaafi hai? | STD
Kyonki ko main ise sign karne ko taiyyar hoon. | STD
Mrs Khanna. Aapne, apni personal life mein, jo bhi kiya apni family mein, apne ghar mein uska is company se koi lena-dena nahin hai. Uski vajah se main aapki zindagi bhar ki mehnat aapse nahin cheenoonga. Ye company jitni meri hai, utni hi aapki hai. Ismein aapki vohi jagah hogi vohi power aur responsibility hogi jo paanch saal pehli thi. | STD
Raghav, paperwork taiyyar kar do. I want to sign in one hour. | STD
Sir maine unko brief kar diya hai. They are asking for a week. They are in your chamber. | STD
Hi. Teen achche log chahiye mujhe apni personal team ke liye three tigers and we will take on the world. Get me the best, I will give them the best. No one week. Two days. Bye. | STD
Raghav. | STD
Raghav, ye letter saare board members ko bhej do. Monday ko Board Meeting call kar raha hoon. | STD
Mujhe unki shaklein dekhni hai jab unhein pata chalega ki mummy company mein vaapas aa gayee hai. The stage is set. We will crack them. | STD
Addy | STD
Hmm? | STD
Kya hua? | STD
You tell me kya hua. Manali gaye the, right? Jai baba bholenath kiya tha vahan? | STD
Correct. Yehi baat hai. | STD
Kuch to baat hai. Aur baat serious hai. Mujhe dar hai ki jis tarah se tum ja rahe ho, tum actually saari problems khatam kar doge yaar. I mean aaj kal ek din mein itna kaam kar rahe ho jitna chhe maheene mein nahin kiya karte the. What’s wrong with you? Tumhien apni reputation ka khayaal hai ki nahin? Kya, ho kya gaya hai tumhein? Haan? | STD
Sir calling cards ka concept western countries mein to hota hai, khas kar ke India Calling Cards. Par India ke andar calling cards ka vichaar aapko kaise aaya? | STD
Aap jaante hain ki hamara desh har din tarakki kar raha hai. Aaj hum pehle se zyada cheezein afford kar sakte hain. | STD
Main unki call ka wait kar raha hoon. | STD
Hum call kar dete hain unhein, doesn’t matter. What matters is that our terms are met. Meher, call Vikram Singhania, ask for a meeting tomorrow any time in the second half. | STD
Merger zaroori hai, market pehle se bahut divided hai. Aur unki expertise hai is field mein. Bus contract aise banana hai ki | STD
Kameene. Toone socha tha bach jayega. | STD
Hum kabhi dhoondh nahin paayenge tujhe? Haan? | STD
Ruko, ruko | STD
Chhodo. Very sorry chachaji. Please | STD
Sat Sri Akaal ji. Hi. | DEL
Kahan hai vo? Geet kahan hai? | STD
Dekh kya rahe ho javaab do. | STD
Usko yahan bulao. Humein us se baat karni hai. | STD
Geet yahan nahin hai. | STD
To kahan hai? | STD
Vo mere saath nahin hai. | STD
Oye bas kar yaar, khatam kar ye drama. Train par mile the hum dono, hain? Kal ke pehle to ek doosre ko jaante bhi nahin the. Manjeet ne humein sab bata diya jo usne tum dono ko dekha tha. Roop ne dekha hai tujhe Geet ko bhagaate huye. Aur ab bhi tu samajhta hai hum maan jayenge ki vo tere saath nahin hai? Hum kya gaddhe hain? | STD
Chachaji, ek minute meri | STD
Phone uthao, usko bulao yahan. | STD
Main jaanta hoon ki aap logon par aisa impression pada hai ki Geet aur main saath hai. Magar hum saath nahin hain. Kabhi nahin the. | STD
Aur jo toone uske naam se vo Calling Card launch kiya hai? Geet? Saari duniya ke saamne announce kiya hai toone. | STD
Vo is liye nahin ki | STD
Dekho beta, main samjhta hoon ki Geet dari hui hai. Hamaare saamne nahin aana chahti. | STD
Humein to samajh hi nahin aata kuch. Akal kahan hai humein? | STD
Usne tumhien mana kiya hoga. Par bete jo hona tha vo ho gaya. Ab hum tumhaari shaadi ko kabool karne ko taiyyar hain. Tum baat samajh rahe ho? | STD
Aap Geet ko bolna ki main keh rahi thi. Sab log aapko accept karenge. | DEL
Nau maheene ho gaye, uski koi khabar nahin. Tumhein andaaza hai hum kis daur se guzre hain? Javaan ladki. Hum do baar Bambai aa kar gaye. | DEL
Apna naam bhi ghalat bataya tha toone Aditya Kumar. Humein gumraah karne ke liye. | DEL
Ek phone nahin kar sakte the ki vo theek hai? Itna bhi haq nahin banta hamaara? | STD
Saari planning pehle se kee hui thi | STD
Uncle yakeen keejiye. Geet nahin hai mere saath. | STD
To phir kahan hai? Dekho... usey kuch ho to nahin gaya na... matlab ki.. kuch aisi baat hai to vo bhi bata do... | STD
Nahin, nahin. Aisi koi baat nahin hai. Vo bilkul theek hai. | STD
Aapko kaise pata? | STD
Haan, agar vo tere saath nahin hai to tujhe kaise pata vo theek hai? | STD
Mujhe pata hai. | STD
Hum us se milna chahte hain beta. | STD
Theek hai. | STD
Matlab vo tere saath hai. | STD
Vo abhi Bombay mein nahin hai. | STD
Hai to vo tere saath hi na? | STD
Filhaal out of station hai. Magar main use le kar ke Bhatinda aaoonga. | STD
Waah, kamaal hai. Hum yakeen kar lein? | STD
Ji. Yakeen keejiye. Uncle main Geet ko aapke ghar le kar aoonga. | STD
Kab? | STD
Dus din ke andar. | STD
Hum aise jaane waale nahin hain. | STD
Main vaadaa karta hoon. Dus din mein Geet ko le kar Bhatinda aoonga. | STD
Theek hai. | STD
Veerjitheek kya hai? Iski baaton mein mat aao | DEL
Vo sach mein theek hai? | STD
Ji. | STD
Theek hai. Main intezaar karoonga. | STD
Veerji waqt ki barbaadi hai aur kuch nahin | DEL
Humein maaf kar deejiye. Aur chinta mat keejiye. Kuch hi dinon mein aap Geet se milenge. | STD
Poochhna padega ya you can read my mind? | STD
Aditya looks at him, preoccupied. | STD
Main Manali ja raha hoon | STD
What the hell is happening? Kaun hain ye log? | STD
Manali ke travel agents ki list to mil jayegi? | STD
Kyon? Hamari agency tumhaari bookings karegi. | STD
Manali mein ki ek Travel Agency hai. Anshuman ki agency. | STD
Aditya hey chakkar kya hai? | STD
Pata nahin yaar. Samajh mein nahin aa raha hai. Ja kar dekhna hoga. | STD
Like I said main Manali ja raha hoon. | STD
Ye sir | STD
Anshuman? | STD
Hum mile nahin hain par aapne mere baare mein zaroor suna hoga. Aditya Kashyap | STD
Aditya Kashyap? | STD
Ji | STD
Aditya Kashyap | STD
Correct. Aur maine bhi aapke baare mein bahut, bahut suna hai. Usi source se. Ye aapke liye aapke ghar ke liye. | STD
To Main kya seva kar sakta hoon? | STD
Seva? Seva tum actually kar sakte ho ek. Tum dono immediately Bhatinda chalo. | STD
Dekho, Geet ke ghar waale bahut pareshaan hain. Usne kaha tha ki shaadi karte hi tum dono Bhatinda chale jaoge par suna ki aisa hua nahin. | STD
Kaun? | STD
Kya? | STD
Kisne kaha tha ki shaadi karte hi? | STD
Geet ne | STD
Kis Geet ki baat kar rahe hain aap? | STD
Kitni Geet ko jaante ho yaar? | STD
Main kisi Geet ko nahin jaanta. | STD
Kaise yaar Anshuman? Tum aisa kaise kar sakte ho? | STD
Dekhiye sir Mujhe guilty feel mat karaiye. Maine nahin bola tha usey ki ghar se bhaag aa, samjhe na? | STD
To phir kyon bhaag aayee? Apni saari duniya peechhe chhod kar tumhaare paas kyon aa gayee vo? | STD
Kyonki uska dimagh kharaab hai. Aap usey jaante hain to ye bhi jaante honge ki bachpana kitna bhara hua hai uske andar. Sapnon ki duniya mein rehti hai. Samajhti hai hamesha vaisa hi hoga jaisa vo chahti hai. | STD
To tumne ye saabit kar diya ki actually ye uske sapnon ki duniya nahin hai, kyonki is mein tum jaise log rehte hain. | STD
Dekhiye, dialogue maarna asaan hai. Meri situation kya hai, vo main jaanta hoon. Main rehta hoon yahan. Mere ghar waale hain, society hai, kaam-dhandha hai aur hazaar tereh ki tension hai. Ek din, achanak, vo yahan land hoti hai aur kehti hai ki chalo hum abhi shaadi kar lete hain. Abhi, isi waqt. To aapke hisaab se mujhe kya karna chahiye tha? | STD
Depend karte hai ki tum us se pyaar karte ho na nahin. | STD
Ye to height hai. Dekhiye, aap bahut bade aadmi hain, magar main aapke saamne apne pyaar ka imtihan dene waala nahin hoon, samjhe na? | STD
Zaroorat bhi nahin hai. Agar tumne uski zindagi barbaad kar dee hai to ye to clear hai ki tum uske baare mein kya feel karte ho. | STD
Magar ye clear nahin hai ki aap uske baare mein kya feel karte hain? Geet ne to kabhi kaha nahin ki aapko jaanti hai. Phir bhi aap uske peeche itni door chale aaye. Scene kya hai boss? Haan? | STD
Geet aur mera scene main tumhein zaroor batata Anshuman, magar tumhaare jaisa cheap aadmi ye baat samajh nahin payega. | STD
Kya? Kya kaha? | STD
Cheap, ghatiya, gira hua. | STD
Dekho, limit mein raho, samjhe na? Kya gira hua hoon main? Maine us sey shaadi ka vaada kiya tha kya? Shaadi ka naam bhi nahin liya tha maine. Bhoot us par savaar tha shaadi ke baad ye karenge, vo karenge aisa ghar, vaisi balcony, aise parde. Bewakoof. Maine bola usey chali ja vaapas Bhatinda. Shimla se phone karti thi to bhi main yehi kehta tha. Magar baat to sunni nahin hai. To jhelo phir. Mujhe kya fark padta hai? | STD
Geet nau maheene se ghar nahin aayee hai. Nau maheene se. Akeli hai kaheen par. Pata nahin kya kya beeta hai uspar kaise kaise din dekhe hain usne, kis situation mein hai. Tumhaari vajah se. | STD
Tumhein fark nahin padta hai tab to theek hua Geet ke saath. Usko saza milni chahiye ki usne tumhaare jaise aadmi ko itna zyaada pyaar kiya. | STD
Har waqt Anshuman, Anshuman, Anshuman. Ye hai Anshuman. | STD
Hi. What a surprise. Yahan kaise? | STD
Aise hi. Pata chala tum yahan ho to So? How are you? | STD
Good. | STD
Yeah? | STD
She nods with a smile. | STD
Great. Aur baaki sab | STD
Sab theek hai. | STD
Tumne mujhe bahut hurt kiya hai Geet. | STD
Tum mujhse keh nahin sakti thi? Ek phone nahin kar sakti thi? | STD
Apna sab samaan lo, aur chalo. Come. | STD
Aditya. Tum chale jao. | STD
Dekho. Main is waqt bahut ghusse mein hoon. Mujhe aur ghussa mat dilao. Chalo. | STD
Nahin Aditya. Maine apne liye yehi zindagi banayee hai. Isi mein rahoongi main. | STD
You know Geet. Tum apni ye Manohar kahaaniyan waali philosophy apne paas rakho. Tum abhi mere saath aa rahi ho. | STD
Tum mujhe force nahin kar sakte ho Aditya | STD
Of course kar sakta hoon. | STD
Geet. Chalo mere saath. | STD
Dammit Aditya. Chhhodo. Kya kar rahe ho tum? Main keh rahee hoon, chhodo mujhe. | STD
Tum samajhte kya ho apne aap ko? Mere saath ye sab ho gaya to ye mat sochna ki ab tumhaara chance hai, samjhe? | STD
Okay. Dhyaan mein rakhoonga. Ab chalo. | STD
Tum kyon kar rahe ho ye sab? Haan? | STD
Tumko vajah batana zaroori nahin hai. Apna samaan le kar aayo tum. | STD
Nahin Aditya. Main tumse aur ehsaan nahin le sakti. Tumne pehle hi bahut kuch kiya hua mere liye aur | STD
Maine bahut kuch kiya hai tumhaare liye? Maine bahut kuch kiya hai? Main aaj zinda tumhaari vajah se hoon, you fool. Ye jo aaj main tumhaare saamne khada hoon, ye meri doosri zindagi hai, jo tumne mujhe dee hai. Tumko pata hai ki aaj main bahutsuccessful hoon? Aaj company ki vo value hai jo Dad ke waqt bhi nahin thi. Teen nayee industries shuroo kee hai maine, kayee brands launch kiye hain, sab kamaal ka business kar rahe hain aur jo kuch bhi main hoon vo sirf tumhaari vajah se hoon. Har situation mein sochta hoon ki Geet hoti to kya karti aur vohi karta hoon. Aur tum | STD
